Source,Target,Weight,Type
460,1713,0.6839932694683194,undirected
460,1089,0.6849895687320681,undirected
460,2281,0.6849895687320681,undirected
460,1387,0.683923592154932,undirected
460,568,0.6839932694683194,undirected
460,284,0.6839932694683194,undirected
460,2169,0.6839932694683194,undirected
460,1402,0.6839932694683194,undirected
460,1751,0.6839932694683194,undirected
460,2148,0.6839932694683194,undirected
460,866,0.6839932694683194,undirected
460,1150,0.6839932694683194,undirected
460,388,0.6839932694683194,undirected
460,1175,0.6849865389366389,undirected
460,1532,0.6839932694683194,undirected
460,1789,0.683923592154932,undirected
460,2099,0.6839932694683194,undirected
460,557,0.6839932694683194,undirected
460,1482,0.6839932694683194,undirected
460,1390,0.6839932694683194,undirected
460,1246,0.6849895687320681,undirected
460,1004,0.6849895687320681,undirected
460,77,0.6849895687320681,undirected
460,354,0.6849895687320681,undirected
460,2258,0.6849895687320681,undirected
460,1798,0.6849895687320681,undirected
460,2251,0.6849895687320681,undirected
460,37,0.6839932694683194,undirected
460,688,0.7060631961666979,undirected
460,870,0.683923592154932,undirected
460,2011,0.683923592154932,undirected
460,386,0.683923592154932,undirected
460,911,0.683923592154932,undirected
460,1799,0.6849895687320681,undirected
460,2204,0.6839932694683194,undirected
460,108,0.6839932694683194,undirected
460,647,0.6839932694683194,undirected
1994,560,0.6889115023720351,undirected
1994,568,0.6839932694683194,undirected
1994,475,0.6839932694683194,undirected
1298,1948,0.6839932694683194,undirected
677,187,0.6839932694683194,undirected
677,1393,0.6839932694683194,undirected
677,2148,0.6839932694683194,undirected
677,1292,0.6839932694683194,undirected
677,1372,0.6839932694683194,undirected
677,2250,0.6839932694683194,undirected
677,921,0.6839932694683194,undirected
677,1699,0.6839932694683194,undirected
677,1948,0.6839932694683194,undirected
677,772,0.6861933805534349,undirected
677,543,0.6839932694683194,undirected
677,849,0.6928768401538583,undirected
838,1064,0.6839932694683194,undirected
838,233,0.6839932694683194,undirected
838,1557,0.6839932694683194,undirected
838,1336,0.6839932694683194,undirected
838,1753,0.6839932694683194,undirected
838,1845,0.684289617751993,undirected
838,1906,0.6839932694683194,undirected
838,388,0.6839932694683194,undirected
838,23,0.6839932694683194,undirected
838,1714,0.6839932694683194,undirected
838,568,0.6839932694683194,undirected
838,644,0.6839932694683194,undirected
838,2122,0.6839932694683194,undirected
838,1600,0.6839932694683194,undirected
838,1718,0.6859798084049582,undirected
838,1469,0.6839932694683194,undirected
838,1575,0.6839932694683194,undirected
838,1577,0.684289617751993,undirected
838,132,0.6839932694683194,undirected
838,647,0.6839932694683194,undirected
838,450,0.6839932694683194,undirected
838,449,0.6839932694683194,undirected
838,302,0.6849865389366389,undirected
838,1969,0.6839932694683194,undirected
838,562,0.6839932694683194,undirected
838,1129,0.6839932694683194,undirected
838,999,0.6839932694683194,undirected
1310,1576,0.6839932694683194,undirected
448,1336,0.6839932694683194,undirected
448,1987,0.6839932694683194,undirected
448,786,0.6839932694683194,undirected
448,388,0.6839932694683194,undirected
448,831,0.6839932694683194,undirected
448,644,0.6839932694683194,undirected
448,1378,0.683923592154932,undirected
448,1713,0.6839932694683194,undirected
448,791,0.683923592154932,undirected
448,573,0.683923592154932,undirected
448,2099,0.683923592154932,undirected
448,1644,0.6839932694683194,undirected
448,1351,0.6839932694683194,undirected
448,1198,0.6839932694683194,undirected
557,187,0.6839932694683194,undirected
557,1064,0.6839932694683194,undirected
557,1611,0.6861933805534349,undirected
557,2037,0.6839932694683194,undirected
557,113,0.6839932694683194,undirected
557,1275,0.6839932694683194,undirected
557,2260,0.6839932694683194,undirected
557,1753,0.6839932694683194,undirected
557,2239,0.6849865389366389,undirected
557,1987,0.6839932694683194,undirected
557,1175,0.6839932694683194,undirected
557,388,0.6839932694683194,undirected
557,2250,0.6839932694683194,undirected
557,1956,0.6839932694683194,undirected
557,921,0.6839932694683194,undirected
557,1663,0.6861933805534349,undirected
557,408,0.6861933805534349,undirected
557,945,0.7002019114324842,undirected
557,1372,0.6849865389366389,undirected
557,1509,0.6861933805534349,undirected
557,568,0.6839932694683194,undirected
557,1039,0.6849865389366389,undirected
557,1195,0.6839932694683194,undirected
557,1713,0.6839932694683194,undirected
557,543,0.6839932694683194,undirected
557,555,0.6839932694683194,undirected
557,96,0.6839932694683194,undirected
557,147,0.6839932694683194,undirected
557,854,0.6839932694683194,undirected
557,2180,0.6839932694683194,undirected
557,1532,0.6839932694683194,undirected
557,1548,0.6839932694683194,undirected
557,1436,0.6839932694683194,undirected
557,47,0.6839932694683194,undirected
557,1590,0.6839932694683194,undirected
557,1229,0.6861933805534349,undirected
557,1146,0.6839932694683194,undirected
557,1654,0.6839932694683194,undirected
557,562,0.6839932694683194,undirected
557,277,0.6839932694683194,undirected
557,450,0.6849865389366389,undirected
557,831,0.6849865389366389,undirected
557,1859,0.6839932694683194,undirected
557,2008,0.6839932694683194,undirected
557,719,0.6875845161680634,undirected
2194,353,0.6839932694683194,undirected
2194,1221,0.6839932694683194,undirected
712,1064,0.684289617751993,undirected
712,729,0.684289617751993,undirected
712,1659,0.684289617751993,undirected
712,2212,0.683923592154932,undirected
712,192,0.683923592154932,undirected
712,1755,0.813,undirected
1713,1098,0.6839932694683194,undirected
1713,187,0.6839932694683194,undirected
1713,1557,0.6839932694683194,undirected
1713,1341,0.6839932694683194,undirected
1713,482,0.6839932694683194,undirected
1713,1336,0.6859798084049582,undirected
1713,1275,0.6839932694683194,undirected
1713,329,0.6839932694683194,undirected
1713,844,0.6839932694683194,undirected
1713,1948,0.6839932694683194,undirected
1713,284,0.6849865389366389,undirected
1713,2250,0.6849865389366389,undirected
1713,831,0.6849865389366389,undirected
1713,100,0.6839932694683194,undirected
1713,360,0.6839932694683194,undirected
1713,1372,0.6839932694683194,undirected
1713,2281,0.6839932694683194,undirected
1713,1150,0.6839932694683194,undirected
1713,1718,0.6839932694683194,undirected
1713,2135,0.6839932694683194,undirected
1713,1482,0.6839932694683194,undirected
1713,1221,0.6839932694683194,undirected
1713,522,0.6839932694683194,undirected
1713,1981,0.6839932694683194,undirected
1713,1495,0.6839932694683194,undirected
1713,450,0.6849865389366389,undirected
1713,999,0.6849865389366389,undirected
1713,126,0.6839932694683194,undirected
1713,1825,0.6839932694683194,undirected
1713,1844,0.6839932694683194,undirected
1713,2234,0.6839932694683194,undirected
1713,2075,0.6839932694683194,undirected
1713,1197,0.6839932694683194,undirected
1713,1646,0.6839932694683194,undirected
1713,1146,0.6839932694683194,undirected
543,895,0.6839932694683194,undirected
543,670,0.6839932694683194,undirected
715,500,0.6839932694683194,undirected
715,100,0.6839932694683194,undirected
715,997,0.6849895687320681,undirected
715,537,0.6839932694683194,undirected
1135,917,0.683923592154932,undirected
1135,1245,0.683923592154932,undirected
1135,828,0.684847184309864,undirected
1135,102,0.683923592154932,undirected
1135,1387,0.683923592154932,undirected
1135,974,0.683923592154932,undirected
1135,300,0.6841214873742503,undirected
1135,734,0.683923592154932,undirected
1135,1789,0.683923592154932,undirected
1135,1258,0.683923592154932,undirected
141,449,0.6898896917337102,undirected
913,1045,0.6849895687320681,undirected
1013,351,0.6842529517058152,undirected
1013,164,0.684289617751993,undirected
1013,912,0.685579235503986,undirected
1013,1989,0.684289617751993,undirected
1013,1910,0.684289617751993,undirected
1013,1854,0.684289617751993,undirected
1013,481,0.684289617751993,undirected
1013,2114,0.684289617751993,undirected
1845,1547,0.6839932694683194,undirected
1845,241,0.6860795463583791,undirected
1845,951,0.6839932694683194,undirected
1845,1948,0.6839932694683194,undirected
1845,1831,0.7237518018350317,undirected
1845,63,0.6923913436351894,undirected
1845,1558,0.6839932694683194,undirected
1845,294,0.6839932694683194,undirected
1845,1063,0.6839932694683194,undirected
1845,890,0.6839932694683194,undirected
1845,1925,0.8590302760116195,undirected
1845,1969,0.6839932694683194,undirected
1845,450,0.6839932694683194,undirected
1845,10,0.6839932694683194,undirected
1845,1197,0.6839932694683194,undirected
1198,624,0.683923592154932,undirected
1198,1243,0.683923592154932,undirected
1198,1034,0.683923592154932,undirected
1198,459,0.683923592154932,undirected
1198,2260,0.6839932694683194,undirected
1198,360,0.6839932694683194,undirected
1198,791,0.683923592154932,undirected
1198,1195,0.6839932694683194,undirected
1198,196,0.683923592154932,undirected
1198,5,0.683923592154932,undirected
1198,1221,0.6839932694683194,undirected
1198,309,0.683923592154932,undirected
1198,2013,0.683923592154932,undirected
938,233,0.6839932694683194,undirected
938,1541,0.6839932694683194,undirected
938,1998,0.6839932694683194,undirected
938,102,0.6839932694683194,undirected
938,550,0.6839932694683194,undirected
938,1956,0.6839932694683194,undirected
938,1864,0.683923592154932,undirected
938,512,0.6839932694683194,undirected
938,538,0.6839932694683194,undirected
938,920,0.6839932694683194,undirected
938,1473,0.6841214873742503,undirected
938,2075,0.6839932694683194,undirected
318,233,0.6839932694683194,undirected
318,828,0.683923592154932,undirected
318,2257,0.683923592154932,undirected
1157,1517,0.698431104170828,undirected
1157,596,0.6839932694683194,undirected
1157,560,0.6839932694683194,undirected
1157,1962,0.6839932694683194,undirected
1157,1677,0.6839932694683194,undirected
1157,1680,0.6839932694683194,undirected
1157,161,0.6839932694683194,undirected
1157,1025,0.6839932694683194,undirected
1157,147,0.6849865389366389,undirected
1157,1681,0.6839932694683194,undirected
1157,555,0.6839932694683194,undirected
1157,1139,0.6839932694683194,undirected
1157,1325,0.6839932694683194,undirected
1157,133,0.6839932694683194,undirected
1157,2122,0.6839932694683194,undirected
1157,1808,0.6839932694683194,undirected
1157,420,0.6839932694683194,undirected
1157,679,0.800147061888292,undirected
484,624,0.683923592154932,undirected
484,227,0.6839932694683194,undirected
484,1822,0.6878246863804911,undirected
484,113,0.6839932694683194,undirected
484,1527,0.683923592154932,undirected
484,1240,0.683923592154932,undirected
484,2239,0.6839932694683194,undirected
484,242,0.683923592154932,undirected
484,361,0.683923592154932,undirected
484,973,0.683923592154932,undirected
484,949,0.683923592154932,undirected
484,288,0.683923592154932,undirected
484,1864,0.684847184309864,undirected
484,909,0.683923592154932,undirected
484,1195,0.6839932694683194,undirected
484,280,0.6839932694683194,undirected
484,2007,0.6839932694683194,undirected
484,79,0.6839932694683194,undirected
484,1823,0.6839932694683194,undirected
484,1878,0.6839932694683194,undirected
484,2068,0.6839932694683194,undirected
484,1859,0.6839932694683194,undirected
484,1925,0.6839932694683194,undirected
484,791,0.683923592154932,undirected
484,5,0.683923592154932,undirected
484,1435,0.6839932694683194,undirected
831,187,0.6839932694683194,undirected
831,1336,0.6839932694683194,undirected
831,1753,0.6839932694683194,undirected
831,1987,0.6839932694683194,undirected
831,284,0.6839932694683194,undirected
831,1175,0.6839932694683194,undirected
831,388,0.6839932694683194,undirected
831,1867,0.6839932694683194,undirected
831,30,0.6839932694683194,undirected
831,1150,0.6839932694683194,undirected
831,81,0.6839932694683194,undirected
831,1515,0.6839932694683194,undirected
831,1372,0.6839932694683194,undirected
831,1718,0.6839932694683194,undirected
831,568,0.6839932694683194,undirected
831,1394,0.6839932694683194,undirected
831,47,0.6839932694683194,undirected
831,1961,0.684289617751993,undirected
831,29,0.684289617751993,undirected
831,630,0.684289617751993,undirected
831,2016,0.684289617751993,undirected
831,96,0.684289617751993,undirected
831,742,0.684289617751993,undirected
831,450,0.6839932694683194,undirected
831,2234,0.6839932694683194,undirected
831,1646,0.6839932694683194,undirected
831,192,0.6839932694683194,undirected
1221,596,0.6839932694683194,undirected
1221,1527,0.6842529517058152,undirected
1221,1987,0.6859798084049582,undirected
1221,2218,0.6839932694683194,undirected
1221,1509,0.6842529517058152,undirected
1221,151,0.6839932694683194,undirected
1221,954,0.6839932694683194,undirected
1221,1575,0.6839932694683194,undirected
1221,37,0.6839932694683194,undirected
1221,2066,0.6839932694683194,undirected
1221,1402,0.6839932694683194,undirected
1221,1619,0.6853296884785247,undirected
1221,302,0.6849865389366389,undirected
1221,554,0.683923592154932,undirected
866,2148,0.6839932694683194,undirected
233,118,0.683923592154932,undirected
233,1753,0.6839932694683194,undirected
233,2239,0.6839932694683194,undirected
233,1561,0.683923592154932,undirected
233,849,0.7997055006666927,undirected
233,1656,0.683923592154932,undirected
233,1987,0.6839932694683194,undirected
233,2070,0.6839932694683194,undirected
233,1950,0.6839932694683194,undirected
233,1961,0.683923592154932,undirected
233,1596,0.683923592154932,undirected
233,554,0.683923592154932,undirected
233,1878,0.683923592154932,undirected
233,911,0.684847184309864,undirected
233,126,0.683923592154932,undirected
233,1694,0.683923592154932,undirected
1948,118,0.6839932694683194,undirected
1948,1092,0.6849895687320681,undirected
1948,1547,0.6839932694683194,undirected
1948,2109,0.6839932694683194,undirected
1948,1243,0.683923592154932,undirected
1948,1020,0.683923592154932,undirected
1948,1826,0.6839932694683194,undirected
1948,1890,0.6839932694683194,undirected
1948,998,0.6849895687320681,undirected
1948,1962,0.6849895687320681,undirected
1948,1196,0.683923592154932,undirected
1948,1680,0.683923592154932,undirected
1948,828,0.683923592154932,undirected
1948,113,0.6859798084049582,undirected
1948,329,0.6839932694683194,undirected
1948,802,0.683923592154932,undirected
1948,947,0.6849895687320681,undirected
1948,2257,0.6849895687320681,undirected
1948,2009,0.683923592154932,undirected
1948,117,0.683923592154932,undirected
1948,424,0.683923592154932,undirected
1948,901,0.683923592154932,undirected
1948,967,0.683923592154932,undirected
1948,1864,0.683923592154932,undirected
1948,1294,0.683923592154932,undirected
1948,514,0.683923592154932,undirected
1948,414,0.683923592154932,undirected
1948,1604,0.6839932694683194,undirected
1948,516,0.6839932694683194,undirected
1948,378,0.6839932694683194,undirected
1948,353,0.6839932694683194,undirected
1948,350,0.6839932694683194,undirected
1948,1516,0.6849895687320681,undirected
1948,912,0.6869791374641361,undirected
1948,1949,0.691015918495699,undirected
1948,163,0.6839932694683194,undirected
1948,462,0.6839932694683194,undirected
1948,1495,0.6839932694683194,undirected
1948,269,0.6901980400208909,undirected
1948,1966,0.6849895687320681,undirected
1948,776,0.683923592154932,undirected
1240,118,0.683923592154932,undirected
1240,1333,0.683923592154932,undirected
1240,874,0.683923592154932,undirected
1240,1784,0.683923592154932,undirected
1240,1942,0.6841214873742503,undirected
1240,336,0.683923592154932,undirected
1240,2109,0.683923592154932,undirected
1240,560,0.685770776464796,undirected
1240,12,0.683923592154932,undirected
1240,1245,0.684847184309864,undirected
1240,1341,0.6841214873742503,undirected
1240,1328,0.683923592154932,undirected
1240,1527,0.683923592154932,undirected
1240,844,0.6842529517058152,undirected
1240,802,0.683923592154932,undirected
1240,102,0.683923592154932,undirected
1240,2212,0.683923592154932,undirected
1240,1177,0.683923592154932,undirected
1240,942,0.683923592154932,undirected
1240,1509,0.684847184309864,undirected
1240,2078,0.683923592154932,undirected
1240,514,0.683923592154932,undirected
1240,849,0.684847184309864,undirected
1240,255,0.683923592154932,undirected
1240,2260,0.6841214873742503,undirected
1240,304,0.6841214873742503,undirected
1240,914,0.6841214873742503,undirected
1240,1956,0.6841214873742503,undirected
1240,2101,0.683923592154932,undirected
1240,1859,0.683923592154932,undirected
1240,1805,0.683923592154932,undirected
1240,45,0.683923592154932,undirected
1240,294,0.6841214873742503,undirected
1240,1818,0.6871172908079918,undirected
1240,479,0.683923592154932,undirected
1240,2007,0.6842529517058152,undirected
1240,1894,0.6842529517058152,undirected
1240,818,0.6842529517058152,undirected
1240,1776,0.6841214873742503,undirected
1240,734,0.7262073848615309,undirected
1240,776,0.683923592154932,undirected
1240,573,0.683923592154932,undirected
1240,1752,0.683923592154932,undirected
1240,21,0.684847184309864,undirected
1240,1442,0.683923592154932,undirected
1240,2236,0.683923592154932,undirected
1240,792,0.683923592154932,undirected
1240,1577,0.683923592154932,undirected
1240,695,0.6841487412970743,undirected
1240,2258,0.683923592154932,undirected
1240,1345,0.684847184309864,undirected
1240,905,0.683923592154932,undirected
1240,2130,0.683923592154932,undirected
1240,757,0.683923592154932,undirected
1240,2098,0.683923592154932,undirected
1240,1681,0.683923592154932,undirected
1240,779,0.684847184309864,undirected
1240,2278,0.683923592154932,undirected
1240,554,0.683923592154932,undirected
1240,1963,0.683923592154932,undirected
1240,2010,0.683923592154932,undirected
1240,870,0.683923592154932,undirected
1240,196,0.683923592154932,undirected
1240,2063,0.683923592154932,undirected
1240,877,0.683923592154932,undirected
1240,1878,0.683923592154932,undirected
1240,1637,0.683923592154932,undirected
1240,1633,0.683923592154932,undirected
1240,706,0.683923592154932,undirected
1240,928,0.683923592154932,undirected
1240,1146,0.683923592154932,undirected
1240,1949,0.683923592154932,undirected
1240,679,0.683923592154932,undirected
1240,507,0.683923592154932,undirected
1240,876,0.683923592154932,undirected
1240,584,0.683923592154932,undirected
1240,1992,0.6842529517058152,undirected
1240,815,0.683923592154932,undirected
1240,1293,0.683923592154932,undirected
1240,926,0.683923592154932,undirected
1240,1654,0.683923592154932,undirected
1094,1890,0.6839932694683194,undirected
1094,500,0.6839932694683194,undirected
1094,416,0.6839932694683194,undirected
1094,914,0.6839932694683194,undirected
1094,1684,0.6841487412970743,undirected
1094,1044,0.6841214873742503,undirected
1094,45,0.6841487412970743,undirected
1094,1435,0.6839932694683194,undirected
1094,1311,0.6881515153773138,undirected
1094,188,0.6839932694683194,undirected
1094,1173,0.6839932694683194,undirected
2075,1341,0.6839932694683194,undirected
2075,1565,0.6839932694683194,undirected
2075,740,0.6839932694683194,undirected
1341,1942,0.6841214873742503,undirected
1341,187,0.6839932694683194,undirected
1341,620,0.7555056461033425,undirected
1341,161,0.6839932694683194,undirected
1341,1864,0.683923592154932,undirected
1341,284,0.6839932694683194,undirected
1341,1088,0.6841214873742503,undirected
1341,1187,0.6841214873742503,undirected
1341,562,0.6841214873742503,undirected
1341,905,0.6841214873742503,undirected
1341,618,0.6839932694683194,undirected
1341,47,0.6839932694683194,undirected
1341,1949,0.6842529517058152,undirected
1341,420,0.6839932694683194,undirected
1341,1336,0.6839932694683194,undirected
1341,1789,0.6839932694683194,undirected
1341,1197,0.6839932694683194,undirected
1341,2260,0.6839932694683194,undirected
1341,1646,0.6839932694683194,undirected
1341,1652,0.6839932694683194,undirected
1341,742,0.6839932694683194,undirected
1341,854,0.6839932694683194,undirected
818,1977,0.6842529517058152,undirected
818,741,0.6842529517058152,undirected
818,2037,0.6842529517058152,undirected
818,482,0.6839932694683194,undirected
818,1998,0.6842529517058152,undirected
818,63,0.6842529517058152,undirected
818,353,0.6842529517058152,undirected
818,942,0.6842529517058152,undirected
818,1827,0.6842529517058152,undirected
818,1613,0.6866003657932465,undirected
818,497,0.6842529517058152,undirected
818,1287,0.6842529517058152,undirected
818,604,0.6842529517058152,undirected
818,638,0.6842529517058152,undirected
500,70,0.683923592154932,undirected
500,1995,0.7043910876886974,undirected
500,1480,0.683923592154932,undirected
500,1089,0.6839932694683194,undirected
500,151,0.6839932694683194,undirected
500,294,0.6839932694683194,undirected
500,488,0.9753754561094761,undirected
500,2183,0.683923592154932,undirected
500,293,0.683923592154932,undirected
500,934,0.683923592154932,undirected
500,2105,0.683923592154932,undirected
500,952,0.683923592154932,undirected
500,248,0.683923592154932,undirected
500,1251,0.6900732649158872,undirected
500,1342,0.6839932694683194,undirected
500,1277,0.7039881471768827,undirected
500,1479,0.683923592154932,undirected
500,1732,0.683923592154932,undirected
500,2084,0.683923592154932,undirected
500,791,0.683923592154932,undirected
500,830,0.683923592154932,undirected
500,378,0.683923592154932,undirected
500,481,0.683923592154932,undirected
500,1841,0.683923592154932,undirected
500,949,0.683923592154932,undirected
500,728,0.683923592154932,undirected
500,1044,0.6839932694683194,undirected
500,1409,0.6839932694683194,undirected
500,1949,0.6839932694683194,undirected
500,1540,0.6839932694683194,undirected
500,1229,0.6839932694683194,undirected
948,1462,0.683923592154932,undirected
948,991,0.683923592154932,undirected
948,118,0.683923592154932,undirected
948,102,0.683923592154932,undirected
948,336,0.683923592154932,undirected
948,912,0.6849895687320681,undirected
948,1864,0.683923592154932,undirected
948,1251,0.6900732649158872,undirected
1462,240,0.6876518086536718,undirected
991,2090,0.6841487412970743,undirected
991,1527,0.6842529517058152,undirected
991,207,0.6903367243294563,undirected
991,1757,0.683923592154932,undirected
991,1945,0.683923592154932,undirected
991,1822,0.683923592154932,undirected
991,762,0.683923592154932,undirected
991,1659,0.683923592154932,undirected
991,473,0.683923592154932,undirected
118,1854,0.8563333333333334,undirected
118,563,0.8563333333333334,undirected
118,1046,0.683923592154932,undirected
118,624,0.683923592154932,undirected
118,1062,0.683923592154932,undirected
118,1258,0.683923592154932,undirected
118,743,0.683923592154932,undirected
118,1249,0.683923592154932,undirected
118,1060,0.683923592154932,undirected
118,985,0.683923592154932,undirected
118,1479,0.683923592154932,undirected
118,1993,0.683923592154932,undirected
102,321,0.683923592154932,undirected
102,241,0.683923592154932,undirected
102,966,0.6839932694683194,undirected
102,1573,0.6839932694683194,undirected
102,1161,0.683923592154932,undirected
102,961,0.683923592154932,undirected
102,1982,0.683923592154932,undirected
102,43,0.683923592154932,undirected
102,1617,0.683923592154932,undirected
102,1864,0.683923592154932,undirected
102,192,0.6849895687320681,undirected
102,1718,0.6839932694683194,undirected
102,100,0.6839932694683194,undirected
102,512,0.6839932694683194,undirected
102,851,0.683923592154932,undirected
102,639,0.6849306803240331,undirected
102,1276,0.6849306803240331,undirected
102,1353,0.6849306803240331,undirected
102,1408,0.6849306803240331,undirected
336,525,0.683923592154932,undirected
336,135,0.6878246863804911,undirected
336,1509,0.683923592154932,undirected
336,1561,0.683923592154932,undirected
336,235,0.683923592154932,undirected
336,997,0.683923592154932,undirected
336,720,0.683923592154932,undirected
336,1794,0.683923592154932,undirected
336,1416,0.683923592154932,undirected
336,1789,0.683923592154932,undirected
336,520,0.6871172908079918,undirected
336,2260,0.6871172908079918,undirected
336,707,0.683923592154932,undirected
336,1649,0.683923592154932,undirected
336,704,0.683923592154932,undirected
336,1805,0.683923592154932,undirected
336,2099,0.683923592154932,undirected
336,711,0.683923592154932,undirected
336,877,0.683923592154932,undirected
336,284,0.683923592154932,undirected
336,1689,0.683923592154932,undirected
336,2224,0.683923592154932,undirected
336,1936,0.683923592154932,undirected
336,1459,0.6842529517058152,undirected
336,786,0.6839932694683194,undirected
336,415,0.6839932694683194,undirected
336,1644,0.683923592154932,undirected
912,1064,0.684289617751993,undirected
912,1243,0.6849895687320681,undirected
912,227,0.684289617751993,undirected
912,1962,0.684289617751993,undirected
912,1680,0.684289617751993,undirected
912,1706,0.6849895687320681,undirected
912,1989,0.685579235503986,undirected
912,78,0.6849895687320681,undirected
912,2133,0.684289617751993,undirected
912,644,0.6849895687320681,undirected
912,515,0.6849895687320681,undirected
912,1864,0.6849895687320681,undirected
912,997,0.6849895687320681,undirected
912,29,0.684289617751993,undirected
912,190,0.6849895687320681,undirected
912,618,0.6849895687320681,undirected
912,1447,0.7371833868689515,undirected
912,889,0.684289617751993,undirected
912,469,0.684289617751993,undirected
912,1392,0.684289617751993,undirected
912,2248,0.684289617751993,undirected
912,96,0.684289617751993,undirected
912,353,0.684289617751993,undirected
912,718,0.684289617751993,undirected
1864,1547,0.683923592154932,undirected
1864,520,0.683923592154932,undirected
1864,1854,0.683923592154932,undirected
1864,1480,0.683923592154932,undirected
1864,1706,0.683923592154932,undirected
1864,462,0.683923592154932,undirected
1864,767,0.683923592154932,undirected
1864,1085,0.683923592154932,undirected
1864,361,0.683923592154932,undirected
1864,1057,0.683923592154932,undirected
1864,151,0.683923592154932,undirected
1864,1294,0.683923592154932,undirected
1864,514,0.683923592154932,undirected
1864,1293,0.683923592154932,undirected
1864,2121,0.683923592154932,undirected
1864,1952,0.683923592154932,undirected
1864,304,0.683923592154932,undirected
1864,2114,0.683923592154932,undirected
1864,877,0.684847184309864,undirected
1864,117,0.683923592154932,undirected
1864,1968,0.683923592154932,undirected
1864,1993,0.683923592154932,undirected
1864,21,0.683923592154932,undirected
1864,271,0.683923592154932,undirected
1864,2085,0.683923592154932,undirected
1864,1258,0.683923592154932,undirected
1864,1551,0.683923592154932,undirected
1864,890,0.683923592154932,undirected
1864,347,0.683923592154932,undirected
1864,196,0.683923592154932,undirected
1864,309,0.683923592154932,undirected
1864,875,0.7016268511761687,undirected
1864,242,0.683923592154932,undirected
1864,86,0.683923592154932,undirected
1251,1547,0.6839932694683194,undirected
1251,783,0.6839932694683194,undirected
1251,2162,0.6897605408804344,undirected
1251,2008,0.6839932694683194,undirected
1251,1558,0.6839932694683194,undirected
1251,1200,0.6934997903825785,undirected
1251,455,0.6839932694683194,undirected
1251,398,0.6839932694683194,undirected
240,1098,0.683923592154932,undirected
240,710,0.683923592154932,undirected
240,757,0.683923592154932,undirected
240,205,0.683923592154932,undirected
240,196,0.684847184309864,undirected
240,1936,0.683923592154932,undirected
240,1495,0.683923592154932,undirected
240,621,0.683923592154932,undirected
240,1736,0.683923592154932,undirected
2090,1561,0.683923592154932,undirected
2090,479,0.683923592154932,undirected
1527,1333,0.683923592154932,undirected
1527,2058,0.683923592154932,undirected
1527,1547,0.6839932694683194,undirected
1527,891,0.6876518086536718,undirected
1527,1689,0.6842529517058152,undirected
1527,1977,0.6842529517058152,undirected
1527,1153,0.6872817416609511,undirected
1527,1970,0.6841214873742503,undirected
1527,1416,0.683923592154932,undirected
1527,845,0.683923592154932,undirected
1527,2015,0.683923592154932,undirected
1527,1847,0.683923592154932,undirected
1527,1695,0.683923592154932,undirected
1527,514,0.683923592154932,undirected
1527,849,0.683923592154932,undirected
1527,255,0.683923592154932,undirected
1527,2171,0.683923592154932,undirected
1527,2001,0.683923592154932,undirected
1527,2227,0.684847184309864,undirected
1527,1062,0.683923592154932,undirected
1527,164,0.7619395696958442,undirected
1527,369,0.683923592154932,undirected
1527,785,0.6849895687320681,undirected
1527,793,0.693017282002232,undirected
1527,2101,0.683923592154932,undirected
1527,78,0.683923592154932,undirected
1527,2142,0.683923592154932,undirected
1527,1337,0.6839932694683194,undirected
1527,2180,0.683923592154932,undirected
1527,1610,0.6842529517058152,undirected
1527,1424,0.6842529517058152,undirected
1527,475,0.6842529517058152,undirected
1527,1617,0.6842529517058152,undirected
1527,269,0.6842529517058152,undirected
1527,792,0.683923592154932,undirected
1527,1002,0.683923592154932,undirected
207,1287,0.6903367243294563,undirected
1757,1130,0.6870195567030868,undirected
1945,378,0.683923592154932,undirected
1822,12,0.6842529517058152,undirected
1822,563,0.6842529517058152,undirected
1822,2264,0.684289617751993,undirected
1822,1247,0.684289617751993,undirected
1822,192,0.683923592154932,undirected
1822,2101,0.683923592154932,undirected
1822,745,0.7588462011471337,undirected
1822,606,0.6855059034116305,undirected
1822,2018,0.6842529517058152,undirected
1822,480,0.6842529517058152,undirected
1822,1287,0.6842529517058152,undirected
1822,1294,0.6842529517058152,undirected
1822,1424,0.6842529517058152,undirected
1822,2234,0.6842529517058152,undirected
1822,638,0.6878246863804911,undirected
1822,474,0.6842529517058152,undirected
1822,1502,0.6842529517058152,undirected
762,828,0.683923592154932,undirected
762,1998,0.683923592154932,undirected
762,2001,0.683923592154932,undirected
762,360,0.6849306803240331,undirected
762,1789,0.683923592154932,undirected
762,338,0.683923592154932,undirected
762,1190,0.683923592154932,undirected
762,954,0.683923592154932,undirected
762,1593,0.6842529517058152,undirected
762,1656,0.683923592154932,undirected
1659,1854,0.683923592154932,undirected
1659,1247,0.683923592154932,undirected
1659,1046,0.683923592154932,undirected
1659,611,0.683923592154932,undirected
1659,2101,0.683923592154932,undirected
1659,786,0.683923592154932,undirected
1659,1219,0.683923592154932,undirected
1659,1968,0.683923592154932,undirected
1659,973,0.6889115023720351,undirected
1659,117,0.6849306803240331,undirected
1659,398,0.683923592154932,undirected
1659,849,0.683923592154932,undirected
473,1784,0.683923592154932,undirected
473,985,0.683923592154932,undirected
473,1982,0.683923592154932,undirected
473,2260,0.683923592154932,undirected
473,1987,0.683923592154932,undirected
473,1596,0.683923592154932,undirected
